State,District,University Type,University Name,University_Name_Cleaned,University ID,College Name,College_Name_Cleaned,College Id,College Type,Address,Website,Management,Year of Establishment,Specialised in,Location,Upload Year,The Institute Added In Survey Year,Location_Cleaned,Management_Cleaned,Segregation_type,Year_of_Establishment_cleaned
Karnataka,Mysuru,State Public University,"University of Mysore, Mysore (Id: U-0235)","University of Mysore, Mysore",U-0235,"PRM Vijaya First Grade college,Gopalapura Road (Id: C-51530)","PRM Vijaya First Grade college,Gopalapura Road",C-51530,Affiliated College,"Gopalapura Road, Near KSRTC Bus Stand, T. NARASIPURA",,Private Un-Aided,2014,No,Rural,2020,2014,Rural,Private Un-Aided,Private,2014
Karnataka,Bagalkot,State Public University,"Rani Channamma University, Belagavi (Id: U-0602)","Rani Channamma University, Belagavi",U-0602,K.S.GOUTAM COLLEGE OF COMMERCE RABKAVI (Id: C-60825),K.S.GOUTAM COLLEGE OF COMMERCE RABKAVI,C-60825,Affiliated College,"BASAVA EDUCATION FOUNDATION, TERDAL ROAD RABAKAVI, RABAKAVI-BANAHATTI",www.basavaeducation.com,Private Un-Aided,2018,Commerce,Urban,2020,2018,Urban,Private Un-Aided,Private,2018
Karnataka,Dakshin Kannad,State Public University,"Mangalore University, Mangalore (Id: U-0233)","Mangalore University, Mangalore",U-0233,"Beary's First Grade College, Kodi, Beach Road, Kundapura - 5 (Id: C-16848)","Beary's First Grade College, Kodi, Beach Road, Kundapura - 5",C-16848,Affiliated College,"KODI, KUNDAPURA, Beary's First Grade College, Kodi, Beach Road, Kundapura - 5, KUNDAPURA",www.bearyseducation.org,Private Un-Aided,2006,No,Urban,2020,2010,Urban,Private Un-Aided,Private,2006
Karnataka,Bengaluru Urban,State Public University,BENGALURU CENTRAL UNIVERSITY (Id: U-0956),BENGALURU CENTRAL UNIVERSITY,U-0956,"Sitadevi Ratan Chand Nahar Adarsh College, 75, Devathachar Street, 5th main Chamarjpet,Bangalore-18 (Id: C-21139)","Sitadevi Ratan Chand Nahar Adarsh College, 75, Devathachar Street, 5th main Chamarjpet,Bangalore-18",C-21139,Affiliated College,"# 75, 5TH MAIN, CHAMARAJPET, BANGALORE-560 018",www.agieducation.org,Private Un-Aided,1994,No,Urban,2020,2010,Urban,Private Un-Aided,Private,1994
Karnataka,Dharwad,State Public University,"Karnataka University, Dharwad (Id: U-0230)","Karnataka University, Dharwad",U-0230,"SANA College of Education, Shantiniketan Bairidevarkoppa, P.B. Road, Hubli-580025. (Id: C-35682)","SANA College of Education, Shantiniketan Bairidevarkoppa, P.B. Road, Hubli-580025.",C-35682,Affiliated College,"Sana College of Education, Bhairidevarakoppa, Hubli, Sana College of Education, Bhairidevarakoppa, Hubli, Hubli",www.sanatrust.com,Private Un-Aided,2005,Education/Teacher Education,Urban,2020,2010,Urban,Private Un-Aided,Private,2005
Karnataka,Tumakuru,State Public University,"Rajiv Gandhi University of Health Sciences, Bangalore (Id: U-0240)","Rajiv Gandhi University of Health Sciences, Bangalore",U-0240,ARUNA COLLEGE OF ALLIED HEALTH SCIENCES TUMKUR (Id: C-66615),ARUNA COLLEGE OF ALLIED HEALTH SCIENCES TUMKUR,C-66615,Affiliated College,,,,,,,NO,2021,Not Defined,Not Defined,Not Defined,Not Defined
Karnataka,Dakshin Kannad,State Public University,"Mangalore University, Mangalore (Id: U-0233)","Mangalore University, Mangalore",U-0233,"Sri Devi College of Hotel Management, Maina Towers, Ballal Bagh, Mangalore-575003 (Id: C-16933)","Sri Devi College of Hotel Management, Maina Towers, Ballal Bagh, Mangalore-575003",C-16933,Affiliated College,"Shree Devi College of Hotel Management, Ballalbagh, Mangalore",www.sdc.ac.in,Private Un-Aided,1993,No,Urban,2020,2010,Urban,Private Un-Aided,Private,1993
Karnataka,Bengaluru Urban,State Public University,"Rajiv Gandhi University of Health Sciences, Bangalore (Id: U-0240)","Rajiv Gandhi University of Health Sciences, Bangalore",U-0240,Naseema Institute of Optometry and Research (Id: C-58544),Naseema Institute of Optometry and Research,C-58544,Affiliated College,"No 11, AVS Compound, 80ft Road,, 4th Block, Koramangala, Bengaluru",www.naishoptometry.com,Private Un-Aided,2014,Medical-Others,Urban,2019,2017,Urban,Private Un-Aided,Private,2014
Karnataka,Gadag,State Public University,"Karnataka University, Dharwad (Id: U-0230)","Karnataka University, Dharwad",U-0230,"Rajiv Gandhi Education B.Ed. College, Ron. Tq:Dt: Gadag. (Id: C-35673)","Rajiv Gandhi Education B.Ed. College, Ron. Tq:Dt: Gadag.",C-35673,Affiliated College,"gadag road ron, ron, ron",www.rgesbedron.com,Private Un-Aided,2004,No,Urban,2020,2010,Urban,Private Un-Aided,Private,2004
Karnataka,Kolar,State Public University,"University  of Horticultural Sciences, Bagalkot (Id: U-0245)","University of Horticultural Sciences, Bagalkot",U-0245,"College of Horticulture, Kolar (Id: C-35753)","College of Horticulture, Kolar",C-35753,Constituent / University College,"College of Horticulture, NH-75, Tamaka Jack Fruit Garden, Kolar-563101, College of Horticulture, NH-75, Tamaka Jack Fruit Garden, Kolar-563101, Kolar",www.uhsbagalkot.edu.in,University,2009,Agriculture,Rural,2020,2010,Rural,University,Government,2009
Rajasthan,Dausa,State Public University,"Rajasthan University, Jaipur (Id: U-0422)","Rajasthan University, Jaipur",U-0422,SHREE KRISHNA T T COLLEGE SIKANDRA  (Id: C-63095),SHREE KRISHNA T T COLLEGE SIKANDRA,C-63095,Affiliated College,"S.H.-25 BANDIKUI ROAD SIKANDRA, TEH-SIKRAI DIS.-DAUSA (RAJ.), vpo-sikandra",,Private Aided,2019,No,Rural,2020,2019,Rural,Private Aided,Private,2019
Rajasthan,Alwar,State Public University,RAJ RISHI BHARTRIHARI MATSYA UNIVERSITY (Id: U-0814),RAJ RISHI BHARTRIHARI MATSYA UNIVERSITY,U-0814,"Arya Kanya Mahavidyalaya, Alwar (Id: C-38845)","Arya Kanya Mahavidyalaya, Alwar",C-38845,Affiliated College,"Swami dayanand marg, alwar, alwar",,Private Un-Aided,1980,No,Urban,2019,2010,Urban,Private Un-Aided,Private,1980
Rajasthan,Jaipur,State Public University,"Rajasthan University, Jaipur (Id: U-0422)","Rajasthan University, Jaipur",U-0422,"RAHUL CHANDIJA MEMORIAL COLLEGE, BHANPUR KALAN (Id: C-56819)","RAHUL CHANDIJA MEMORIAL COLLEGE, BHANPUR KALAN",C-56819,Affiliated College,"VPO.-BHANPUR KALAN, TEH.- JAMWARAMGARH, JAIPUR",www.rahulchandija.org,Private Un-Aided,2015,No,Rural,2020,2016,Rural,Private Un-Aided,Private,2015
Rajasthan,Nagaur,State Public University,"Maharishi Dayanand Saraswati University, Ajmer (Id: U-0408)","Maharishi Dayanand Saraswati University, Ajmer",U-0408,"Rajeev Gandhi Mahavidyalaya, Maulasar (Id: C-30891)","Rajeev Gandhi Mahavidyalaya, Maulasar",C-30891,Affiliated College,"didwana road maulasar, teh.didwana, maulasar",www.rgccollegemaulasar.com,Private Un-Aided,2011,No,Rural,2020,2010,Rural,Private Un-Aided,Private,2011
Rajasthan,Udaipur,State Public University,"Mohan Lal Sukhadia University, Uaipur (Id: U-0413)","Mohan Lal Sukhadia University, Uaipur",U-0413,Sunrise College of Education Udaipur (Id: C-63654),Sunrise College of Education Udaipur,C-63654,Affiliated College,"Near Bari Mata Temple, Jhamar kotra road, Udaipur",,Private Un-Aided,2018,No,Rural,2020,2019,Rural,Private Un-Aided,Private,2018
Rajasthan,Karauli,State Public University,"Kota University, Kota (Id: U-0387)","Kota University, Kota",U-0387,GOVT COLLEGE MASALPUR (Id: C-64560),GOVT COLLEGE MASALPUR,C-64560,Affiliated College,"GSSS MASALPUR , Masalpur , Masalpur ",,State Government,2020,No,Rural,2020,2020,Rural,State Government,Government,2020
Rajasthan,Ganganagar,State Public University,"Jagadguru Ramanandacharya Rajasthan Sanskrit University, Jaipur (Id: U-0397)","Jagadguru Ramanandacharya Rajasthan Sanskrit University, Jaipur",U-0397,JAIN ITI SRI GANGANAGAR (Id: C-64808),JAIN ITI SRI GANGANAGAR,C-64808,Affiliated College,,,,,,,NO,2020,Not Defined,Not Defined,Not Defined,Not Defined
Rajasthan,Sikar,State Public University,PANDIT DEENDAYAL UPADHYAYA SHEKHAWATI UNIVERSITY (Id: U-0785),PANDIT DEENDAYAL UPADHYAYA SHEKHAWATI UNIVERSITY,U-0785,B R COLLEGE (Id: C-54279),B R COLLEGE,C-54279,Affiliated College,"VILL-CHELASI, POST-SIHOT CHHOTI, SIKAR",,Private Un-Aided,2014,"ARTS,SCIENCE",Rural,2016,2014,Rural,Private Un-Aided,Private,2014
Rajasthan,Dausa,State Public University,"Rajasthan University, Jaipur (Id: U-0422)","Rajasthan University, Jaipur",U-0422,"Late Moolchand Meena SHikshak Prashikshan Mahavi., Dausa (Id: C-39072)","Late Moolchand Meena SHikshak Prashikshan Mahavi., Dausa",C-39072,Affiliated College,"NEAR SDM COURT, GANGAPUR ROAD, LALSOT, LALSOT",mcmttcollege.net,Private Un-Aided,2006,No,Rural,2020,2010,Rural,Private Un-Aided,Private,2006
Rajasthan,Churu,State Public University,"Rajasthan University of Health Sciences, Jaipur (Id: U-0420)","Rajasthan University of Health Sciences, Jaipur",U-0420,ASHA DEVI INSTITUTE OF PARAMEDICAL SCIENCE (Id: C-58495),ASHA DEVI INSTITUTE OF PARAMEDICAL SCIENCE,C-58495,Constituent / University College,,,,,,,NO,2017,Not Defined,Not Defined,Not Defined,Not Defined
Rajasthan,Tonk,State Public University,"Maharishi Dayanand Saraswati University, Ajmer (Id: U-0408)","Maharishi Dayanand Saraswati University, Ajmer",U-0408,BKLG MAHAVIDYALAYA (Id: C-66507),BKLG MAHAVIDYALAYA,C-66507,Affiliated College,"H H colony, bambore road, tonk",www.bklgmahavidyalayatonk.com,Private Un-Aided,2019,No,Rural,2020,2020,Rural,Private Un-Aided,Private,2019
Rajasthan,Udaipur,State Public University,"Mohan Lal Sukhadia University, Uaipur (Id: U-0413)","Mohan Lal Sukhadia University, Uaipur",U-0413,Vinayak College (Id: C-60583),Vinayak College,C-60583,Affiliated College,"Deepanjali Bhavan Opp.Rani Road, Kherwara, Udaipur",www.vinayakcollege.in,Private Aided,2017,No,Rural,2019,2018,Rural,Private Aided,Private,2017
Rajasthan,Jhunjhunu,State Public University,PANDIT DEENDAYAL UPADHYAYA SHEKHAWATI UNIVERSITY (Id: U-0785),PANDIT DEENDAYAL UPADHYAYA SHEKHAWATI UNIVERSITY,U-0785,"M K Saboo PG College, Jhunjhunun (Id: C-38936)","M K Saboo PG College, Jhunjhunun",C-38936,Affiliated College,"M.K. SABOO P.G. COLLEGE OF COMMERCE, RAJGARH ROAD, PILANI",mkscpilani.com,Private Un-Aided,1970,No,Urban,2020,2010,Urban,Private Un-Aided,Private,1970
Rajasthan,Jhunjhunu,State Public University,PANDIT DEENDAYAL UPADHYAYA SHEKHAWATI UNIVERSITY (Id: U-0785),PANDIT DEENDAYAL UPADHYAYA SHEKHAWATI UNIVERSITY,U-0785,"Sultan Mahavi., Jhunjhunun (Id: C-38661)","Sultan Mahavi., Jhunjhunun",C-38661,Affiliated College,"v po gadakhera, teh buhana, chirawa",,Private Un-Aided,2010,No,Rural,2020,2010,Rural,Private Un-Aided,Private,2010
Rajasthan,Alwar,State Public University,RAJ RISHI BHARTRIHARI MATSYA UNIVERSITY (Id: U-0814),RAJ RISHI BHARTRIHARI MATSYA UNIVERSITY,U-0814,"Shri Shyam Girls College, Alwar (Id: C-38890)","Shri Shyam Girls College, Alwar",C-38890,Affiliated College,"V.P.O- MANDHAN, BEHROR",www.shrishyamcollege.org,Private Un-Aided,2008,No,Rural,2020,2010,Rural,Private Un-Aided,Private,2008
Rajasthan,Tonk,State Public University,"Maharishi Dayanand Saraswati University, Ajmer (Id: U-0408)","Maharishi Dayanand Saraswati University, Ajmer",U-0408,"Government Girls College, Peeplu (Id: C-62765)","Government Girls College, Peeplu",C-62765,Affiliated College,"PEEPLU TONK, PEEPLU TONK, TONK",,State Government,2019,No,Rural,2020,2019,Rural,State Government,Government,2019
Rajasthan,Bikaner,State Public University,"Maharaja Ganga Singh University, Bikaner (Id: U-0406)","Maharaja Ganga Singh University, Bikaner",U-0406,"Murli Singh Yadav Memorial T.T. College, Udairamsar (Id: C-40687)","Murli Singh Yadav Memorial T.T. College, Udairamsar",C-40687,Affiliated College,"KARNI COACH UDAIRAMSAR, UDAIRAMSAR, BIKANER",www.msymps.com,Private Un-Aided,2008,No,Rural,2020,2010,Rural,Private Un-Aided,Private,2008
Rajasthan,Alwar,State Public University,RAJ RISHI BHARTRIHARI MATSYA UNIVERSITY (Id: U-0814),RAJ RISHI BHARTRIHARI MATSYA UNIVERSITY,U-0814,GLM COLLEGE KISHANGARH BAS (Id: C-66106),GLM COLLEGE KISHANGARH BAS,C-66106,Affiliated College,,,,,,,NO,2020,Not Defined,Not Defined,Not Defined,Not Defined
Rajasthan,Jaipur,State Private University,VIVEKANANDA GLOBAL UNIVERSITY (Id: U-0748),VIVEKANANDA GLOBAL UNIVERSITY,U-0748,VIVEKANANDA INSTITUTE OF TECHNOLOGY (EAST) (Id: C-25226),VIVEKANANDA INSTITUTE OF TECHNOLOGY (EAST),C-25226,Affiliated College,"VIT CAMPUS,SECTOR-36, NRI ROAD, SISYAWAS,JAGATPURA, JAIPUR",www.vitej.ac.in,Private Un-Aided,2008,No,Urban,2019,2010,Urban,Private Un-Aided,Private,2008
Rajasthan,Jhalawar,State Public University,"Kota University, Kota (Id: U-0387)","Kota University, Kota",U-0387,"GOVERNMENT COLLEGE, CHAUMAHLA (Id: C-56413)","GOVERNMENT COLLEGE, CHAUMAHLA",C-56413,Affiliated College,"GOVERNMENT COLLEGE, CHAUMAHALA, DIST. JHALAWAR, CHAUMAHALA",https://hte.rajasthan.gov.in/college/gcchaumahala,State Government,2016,No,Rural,2020,2016,Rural,State Government,Government,2016
Rajasthan,Jaipur,State Public University,"Rajasthan University of Health Sciences, Jaipur (Id: U-0420)","Rajasthan University of Health Sciences, Jaipur",U-0420,"ST THOMAS COLLEGE OF NURSING, JAIPUR (Id: C-47131)","ST THOMAS COLLEGE OF NURSING, JAIPUR",C-47131,Affiliated College,"VILLAGE-RAMPURA, Tehsil - Phagi, Dist - Jaipur, PHAGI",www.stcn.ac.in,Private Un-Aided,2010,No,Rural,2020,2011,Rural,Private Un-Aided,Private,2010
Rajasthan,Chittorgarh,State Public University,"Mohan Lal Sukhadia University, Uaipur (Id: U-0413)","Mohan Lal Sukhadia University, Uaipur",U-0413,"GOVERNMENT COLLEGE, KAPASAN (Id: C-50586)","GOVERNMENT COLLEGE, KAPASAN",C-50586,Affiliated College,"RICCO IND.AREA KAPASAN, DISTT. CHITTORGARH, KAPASAN",,State Government,2013,No,Urban,2020,2013,Urban,State Government,Government,2013
Rajasthan,Jodhpur,State Public University,"Jai Narain Vyas University, Jodhpur (Id: U-0399)","Jai Narain Vyas University, Jodhpur",U-0399,Govt Girls College Tivri Mathania  (Id: C-62574),Govt Girls College Tivri Mathania,C-62574,Affiliated College,"NEAR BUS STAND V/P MATHANIA, TEH. TIVRI DISTT JODHPUR, JODHPUR",,State Government,2019,No,Rural,2020,2019,Rural,State Government,Government,2019
Rajasthan,Jaipur,State Public University,"Rajasthan University, Jaipur (Id: U-0422)","Rajasthan University, Jaipur",U-0422,MAHARAJA SURAJMAL COLLEGE  (Id: C-52936),MAHARAJA SURAJMAL COLLEGE,C-52936,Affiliated College,"National Highway No. 148, Ajabpura - Gathwari, Jaipur",mscollegeajabpura.in,Local Body,2012,Education/Teacher Education,Rural,2020,2015,Rural,Local Body,Government,2012
Rajasthan,Sikar,State Public University,PANDIT DEENDAYAL UPADHYAYA SHEKHAWATI UNIVERSITY (Id: U-0785),PANDIT DEENDAYAL UPADHYAYA SHEKHAWATI UNIVERSITY,U-0785,NAVJEEVAN VIGYAN MAHAVIDHALAYA (Id: C-52363),NAVJEEVAN VIGYAN MAHAVIDHALAYA,C-52363,Affiliated College,"NAWALGARH ROAD BYPASS, NEAR HOUSING BOARD, SIKAR",,Private Un-Aided,2014,Science,Urban,2020,2014,Urban,Private Un-Aided,Private,2014
Rajasthan,Jalore,State Public University,"Jai Narain Vyas University, Jodhpur (Id: U-0399)","Jai Narain Vyas University, Jodhpur",U-0399,SANT SHRI KISHNARAM MAHAVIDYALAY HINGLAJ NAGAR SANCHORE (Id: C-64564),SANT SHRI KISHNARAM MAHAVIDYALAY HINGLAJ NAGAR SANCHORE,C-64564,Affiliated College,"HINGLAJ NAGAR,MOJIYAWAS, SANCHORE (JALORE), , JALORE",WWW.SKCSANCHORE,Private Un-Aided,2020,No,Urban,2020,2020,Urban,Private Un-Aided,Private,2020
Rajasthan,Udaipur,State Public University,"Jagadguru Ramanandacharya Rajasthan Sanskrit University, Jaipur (Id: U-0397)","Jagadguru Ramanandacharya Rajasthan Sanskrit University, Jaipur",U-0397,Vivekanand College of Teachers Education (Id: C-26616),Vivekanand College of Teachers Education,C-26616,Affiliated College,"Dhuni mata road, Dabok, Udaipur, pin code 313022, Udaipur",http://venussociety.in,Private Un-Aided,2007,No,Rural,2020,2010,Rural,Private Un-Aided,Private,2007
Rajasthan,Nagaur,State Public University,"Maharishi Dayanand Saraswati University, Ajmer (Id: U-0408)","Maharishi Dayanand Saraswati University, Ajmer",U-0408,GURUKRIPA COLLEGE TOSHINA (Id: C-67531),GURUKRIPA COLLEGE TOSHINA,C-67531,Affiliated College,,,,,,,NO,2021,Not Defined,Not Defined,Not Defined,Not Defined
Rajasthan,Pali,State Public University,"Jai Narain Vyas University, Jodhpur (Id: U-0399)","Jai Narain Vyas University, Jodhpur",U-0399,Kanak College of Education (Id: C-57490),Kanak College of Education,C-57490,Affiliated College,"Vill Saradhana, Via Sendra, Tehsil Raipur, , ",kanakeducation.com,Private Un-Aided,2017,No,Rural,2020,2016,Rural,Private Un-Aided,Private,2017
Rajasthan,Dholpur,State Public University,MAHARAJA SURAJMAL BRIJ UNIVERSITY (Id: U-0793),MAHARAJA SURAJMAL BRIJ UNIVERSITY,U-0793,Government college saipau (Id: C-62548),Government college saipau,C-62548,Affiliated College,"Thane ke pas Dholpur road saipau, Dholpur",,State Government,2019,Arts,Rural,2020,2019,Rural,State Government,Government,2019
Rajasthan,Jaipur,State Public University,"Rajasthan University of Health Sciences, Jaipur (Id: U-0420)","Rajasthan University of Health Sciences, Jaipur",U-0420,RUHS COLLEGE OF NURSING SCIENCES (Id: C-65580),RUHS COLLEGE OF NURSING SCIENCES,C-65580,Constituent / University College,,,,,,,NO,2020,Not Defined,Not Defined,Not Defined,Not Defined
Rajasthan,Jalore,State Public University,"Jai Narain Vyas University, Jodhpur (Id: U-0399)","Jai Narain Vyas University, Jodhpur",U-0399,"Krishna Mahila Mahavidyalaya, Sanchore (Id: C-13176)","Krishna Mahila Mahavidyalaya, Sanchore",C-13176,Affiliated College,"Krishna Mahila Mahavidyalaya,shivnathpura, Sanchore, sanchore",,Private Un-Aided,2010,No,Urban,2019,2010,Urban,Private Un-Aided,Private,2010
Rajasthan,Dungarpur,State Public University,"Govind Guru Tribal University, Banswara (Id: U-0896)","Govind Guru Tribal University, Banswara",U-0896,HIMALAY MAHAVIDYALAY PUNALI (Id: C-58880),HIMALAY MAHAVIDYALAY PUNALI,C-58880,Affiliated College,,,,,,,NO,2021,Not Defined,Not Defined,Not Defined,Not Defined
Rajasthan,Jhalawar,State Public University,"Kota University, Kota (Id: U-0387)","Kota University, Kota",U-0387,"Govt. Girls College, Jhalawar (Id: C-19484)","Govt. Girls College, Jhalawar",C-19484,Affiliated College,"GOVERNMENT GIRLS COLLEGE JHALAWAR, Jhalawar, Jhalawar",www.dce.rajasthan.gov.com,State Government,1995,No,Urban,2020,2010,Urban,State Government,Government,1995
Rajasthan,Karauli,State Public University,"Kota University, Kota (Id: U-0387)","Kota University, Kota",U-0387,Government college Mandrayal (Id: C-62767),Government college Mandrayal,C-62767,Affiliated College,"Govt. Senior Higher Secondary Building, Room No. 9, Chambal Road, Near Bus Stand Mandrayal, Mandrayal",hte.rajasthan.gov.in,State Government,2019,No,Rural,2020,2019,Rural,State Government,Government,2019
Rajasthan,Bikaner,State Public University,"Maharaja Ganga Singh University, Bikaner (Id: U-0406)","Maharaja Ganga Singh University, Bikaner",U-0406,"Government Dungar College, Bikaner (Id: C-40786)","Government Dungar College, Bikaner",C-40786,Affiliated College,"GOVERNMENT DUNGAR COLLEGE, SAGAR ROAD, BIKANER",www.dungarcollege.ac.in,State Government,1928,No,Urban,2020,2010,Urban,State Government,Government,1928
Rajasthan,Alwar,State Public University,RAJ RISHI BHARTRIHARI MATSYA UNIVERSITY (Id: U-0814),RAJ RISHI BHARTRIHARI MATSYA UNIVERSITY,U-0814,"KARM VIDHYA MANDIR CO-ED COLLEGE, MUNDAWAR (Id: C-54334)","KARM VIDHYA MANDIR CO-ED COLLEGE, MUNDAWAR",C-54334,Affiliated College,"SHYOPUR CHORAHA, MUNDAWAR, MUNDAWAR",www.kvmssmundawar.org,Private Un-Aided,2010,No,Rural,2020,2015,Rural,Private Un-Aided,Private,2010
